turn,comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,story_hash,version,amount_fallbacks,duration_generation,dur_score,user,date,avg_rating,model
102,,,60.0,100.0,100.0,4:37,0,,100.0,50.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106804,4,,,,,,2968b234b43c764c2f655dbfcdfdf3cf,,0,28.065.070.867.538.400,18.928.893.327.713.000,53332,2022-10-04 09:46:33,91.53846153846153,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,13:8,0,,100.0,60.0,80.0,100.0,100.0,,,90.0,100,100.0,,100.0,,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck teils unpassend2. Könnte mehr Unterschied haben,1. unterziehen =/= vornehmen,,,,,106764,3,,,,,,23f55402e94a51c67f9a388db0a8f4ed,,0,39.663.859.844.207.700,2.811.925.768.852.230,53332,2022-10-04 09:59:43,90.83333333333333,Maskito v0.3.0_RAW
102,,,50.0,100.0,75.0,9:37,0,,100.0,50.0,80.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Teils unpassend paraphrasiert 2. Abzüge in Ausdruck3. Wenig Unterschied,1. Rückkehr =/= Rückzug / 2. &quot;Einige afrikanische Regionen haben ganze Dörfer auf Geld für die im Ausland Arbeitenden angewiesen.&quot;,,,,,106659,1,,,,,,7b2983c5dbca0ee463dd770b04b42485,,0,4.290.257.430.076.590,22.885.510.444.641.100,53332,2022-10-04 10:09:20,87.3076923076923,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,100.0,12:2,0,,100.0,70.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Insgesamt recht fehlerfrei und gut!,-1,Etwas mehr Unterschied hätte sein können,-1,,,,,106667,1,,,,,,75d70b36e8b42b7a1e074c6a8514dc21,,0,3.852.398.657.798.760,1.699.703.025.817.870,53332,2022-10-04 10:21:23,95.38461538461539,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,100.0,10:43,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt fehlerfrei übernommen,-1,Wenig Unterschied,-1,,,,,106797,4,,,,,,d1b63b4c156ce76194d3967d7f8a1645,,0,521.252.977.848.053,3.664.953.851.699.820,53332,2022-10-04 13:35:04,91.53846153846153,Maskito v0.3.0b_RAW
102,,,80.0,100.0,100.0,9:25,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Insgesamt sehr gut!,-1,Etwas mehr Unterschied wäre wünschenswert,-1,,,,,106699,2,,,,,,990afc34de8103eebfcd93f3fccc4677,,0,13.931.094.884.872.400,5.904.533.386.230.460,53332,2022-10-04 13:44:30,96.15384615384616,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,50.0,12:40,1,,100.0,60.0,80.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck teils unpassend2. Etwas wenig Unterschied,1. begleiten =/= verfolgen,,,,,106759,3,,,,,,9c009b1bfdce419a92f30afd6617636c,,0,5.914.892.268.180.840,40.431.479.692.459.100,53332,2022-10-04 13:57:11,89.23076923076923,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,15:9,1,,100.0,60.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Teils mehr Unterschied wünschenswert,-1,,,,,106825,4,,,,,,48038f44e3d29d671702eb8b6232fa7c,,0,8.823.933.410.644.530,6.203.201.866.149.900,53332,2022-10-04 14:12:22,93.07692307692308,Maskito v0.3.0b_RAW
102,,,60.0,100.0,75.0,12:10,0,,100.0,60.0,90.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,Inhalt größtenteils korrekt übernommen,-1,IFC: Erster Satz sinnverändernd,-1,,,,,106632,1,,,,,,56cee265d7e101db1973d70408553da8,,0,30.492.592.811.584.400,1.888.463.258.743.280,53332,2022-10-04 14:24:33,89.23076923076923,Maskito v0.3.0_HYBRID
102,,,90.0,100.0,100.0,11:41,0,,100.0,70.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Insgesamt sehr gut!,-1,Lediglich etwas mehr Unterschied wäre nett,-1,,,,,106709,2,,,,,,8e147422eb4a43fcf70e4e545a92cdc0,,0,4.190.655.040.740.960,21.737.216.234.207.100,53332,2022-10-04 14:36:16,96.15384615384616,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,75.0,22:16,0,,100.0,60.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. IFC,1. prüfen =/= planen,,,,,106779,3,,,,,,6606d834558153790f57766989939ac4,,0,5.179.209.089.279.170,3.587.925.720.214.840,53332,2022-10-04 14:58:39,90.38461538461539,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,3:56,1,,100.0,70.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. Grammatik,1. &quot;Kaufland ruft den &quot;Zimbo Leberwurst fein&quot; zurück. &quot;,,,,,106657,1,,,,,,3033c2f6ef43af8156aff648f64f2d1f,,0,14.396.709.203.720.000,6.180.679.798.126.220,89491,2022-10-04 23:32:48,93.84615384615384,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,75.0,4:6,1,,100.0,80.0,70.0,100.0,100.0,,,90.0,100,,,100.0,100.0,,-1,-1,1. Grammatik2. Aus Plural wurde Singular3. Aus Singular wird Plural4. Ausdruck verändert Aussage,1. &quot;(...) 50-Jahr (...)&quot; 2. &quot;Das Urteil ist noch nicht rechtskräftig.&quot; 3. &quot;Die beiden jetzt Verurteilten hatten die Taten gestanden und so den heute elfjährigen Opfern eine Zeugenaussage vor Gericht erspart.&quot; 4. &quot;Im Frühjahr werden die Urteile im Hauptverfahren gegen den 27-jährigen IT-Techniker&comma; Hauptangeklagten&comma; seine Mutter und weitere Angeklagte erwartet.&quot;,,,,,106718,2,,,,,,4d93edaf1241aa0010e0cb728555bfb4,,0,30.276.148.557.662.900,13.997.129.678.726.100,89491,2022-10-04 23:36:55,89.58333333333333,Maskito v0.3.0b_HYBRID
102,,,40.0,100.0,75.0,4:30,1,,100.0,40.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. Zeichensetzungsfehler zweimal ,1. &quot;(...) gearbeitet&quot;&comma; sagt Gross:&quot;,,,,,106701,2,,,,,,d76f019ba91846bb5cf77455f2fd62e7,,1,31.262.099.266.052.200,1.294.417.428.970.330,89491,2022-10-04 23:41:26,87.3076923076923,Maskito v0.3.0b_HYBRID
102,,,40.0,100.0,50.0,3:2,1,,75.0,60.0,80.0,75.0,75.0,,,80.0,75,100.0,,100.0,100.0,,-1,-1,1. Ausdruck und Grammatik2. Kohärenz&comma; impliziter Fehler&comma; Satzzeichenfehler,1. (...) &comma; selbst Verzicht zu üben und an ihre Mitmenschen zu denken. &quot; 2. &quot;Nach dem Karneval beginnt die christliche vorösterliche Bußzeit&comma; die am Aschermittwoch endet. Sie dauert bis vor Ostern;&quot;,,,,,106805,4,,,,,,b6c330798b53a17495cd2e269ffb60bc,,0,1.880.422.019.958.490,112.226.243.019.104,89491,2022-10-04 23:44:48,77.6923076923077,Maskito v0.3.0b_RAW
102,,,50.0,100.0,75.0,3:16,0,,100.0,60.0,80.0,75.0,75.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,1. Impliziter Fehler,1. &quot;Bundesgesundheitsminister Jens Spahn hat eine noch weitere Ausdehnung der Grenzkontrollen zum Schutz vor ansteckenderen Coronavirus-Varianten zurückhaltend gefordert. &quot;,,,,,106632,1,,,,,,56cee265d7e101db1973d70408553da8,,0,30.492.592.811.584.400,1.888.463.258.743.280,89491,2022-10-04 23:48:06,83.84615384615384,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,75.0,23:14,1,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Könnte etwas mehr Unterschied haben,-1,,,,,106768,3,,,,,,5effbfd1e635a2d97fef56293f1ed173,,0,4.116.959.857.940.670,2.693.857.479.095.450,53332,2022-10-05 09:15:16,91.92307692307692,Maskito v0.3.0_RAW
102,,,50.0,100.0,100.0,9:46,1,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106701,2,,,,,,d76f019ba91846bb5cf77455f2fd62e7,,1,31.262.099.266.052.200,1.294.417.428.970.330,53332,2022-10-05 09:25:04,90.76923076923077,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,75.0,8:12,1,,100.0,60.0,80.0,100.0,100.0,,,80.0,75,100.0,,100.0,,,Inhalt größtenteils gut übernommen,-1,1. IFC: erster Satz sinnverändernd2. Abzüge im Ausdruck,2. &quot;Nur dass die Steine offenbar entfernt wurden&comma; sind den Wissenschaftlern zufolge nun ganz in der Nähe [...]&quot;,,,,,106656,1,,,,,,bc66cdcfa4e90cd97b901703835d4da6,,0,55.504.050.731.658.900,30.556.074.380.874.600,53332,2022-10-05 09:33:17,85.83333333333333,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,75.0,9:51,1,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Wenig Unterschied,-1,,,,,106824,4,,,,,,42aeaa6168249a0e4f8e9d37957b0dde,,0,20.129.783.153.533.900,13.147.187.948.226.900,53332,2022-10-05 09:43:10,91.15384615384616,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,11:5,0,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Wenig Unterschied,-1,,,,,106694,2,,,,,,3c6949d0ce863f2c96950034adb36d45,,0,25.669.392.108.917.200,12.400.985.956.192.000,53332,2022-10-05 09:54:16,92.3076923076923,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,100.0,15:40,0,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Wenig Unterschied,-1,,,,,106647,1,,,,,,0bfdd12fd64878614c3406fe0aae373c,,0,4.250.502.038.002.010,25.738.601.207.733.100,53332,2022-10-05 10:10:00,92.3076923076923,Maskito v0.3.0_HYBRID
102,,,50.0,100.0,75.0,8:5,0,,100.0,50.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck teils sinnverändernd2. Wenig Unterschied,1. &quot;Für Einreisen aus anderen sogenannten Virusmutationsgebieten wie Portugal und Großbritannien werde man sich wohl im Großen und Ganzen an den Regelungen orientieren&comma; hieß es&quot;,,,,,106830,4,,,,,,9ec7add43a9f0c4e1624f3de7c60b199,,0,4.577.287.793.159.480,34.672.765.016.555.700,53332,2022-10-05 10:18:13,86.15384615384616,Maskito v0.3.0b_RAW
102,,,60.0,100.0,75.0,10:15,0,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Wenig Unterschied,-1,,,,,106766,3,,,,,,fbc48ab7aeea6d17f531e5e99f35fb1c,,0,408.912.832.736.969,23.394.179.105.758.600,53332,2022-10-05 10:28:29,91.15384615384616,Maskito v0.3.0_RAW
102,,,50.0,100.0,50.0,13:35,1,,100.0,60.0,90.0,100.0,100.0,,,50.0,100,90.0,,100.0,100.0,,Inhalt größtenteils korrekt übernommen,-1,1. Abzüge in Ausdruck2. Mehrere Zeichensetzungsfehler3. Wenig Unterschied,1. &quot;jede Million Euro fehle jeden Tag an Einnahmen. &quot;,,,,,106775,3,,,,,,654a101a458acc05ad0b1f199e9b2290,,0,8.857.276.225.090.020,62.290.401.458.740.200,53332,2022-10-05 12:27:31,83.84615384615384,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,10:2,1,,100.0,60.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Wenig Unterschied,-1,,,,,106669,1,,,,,,6aced7d8d9c8390cf1d9736fea26ebe6,,0,5.094.265.365.600.580,2.800.245.475.769.040,53332,2022-10-05 12:37:38,93.07692307692308,Maskito v0.3.0_HYBRID
102,,,50.0,100.0,100.0,3:40,1,,100.0,40.0,100.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. zurückrufen =/= zurückbringen2. Wenig Unterschied,-1,,,,,106807,4,,,,,,93503534df63579c4f325cdb0e4cf693,,0,17.580.604.553.222.600,1.095.774.507.522.580,53332,2022-10-05 12:41:19,89.61538461538461,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,14:52,1,,100.0,60.0,80.0,75.0,100.0,,,70.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Wenig Unterschied2. Mehrere Zeichensetzungsfehler2. &quot;Der Grund&quot; wird so im Input nicht benannt,-1,,,,,106725,2,,,,,,43114802ba2b44cbfa0e5050dcba1bbf,,0,46.891.841.411.590.500,2.279.576.849.937.430,53332,2022-10-05 12:56:18,88.07692307692308,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,100.0,14:14,0,,100.0,40.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Ausdruck teils nicht ganz passend2. Wenig Unterschied,1. etwas anstreben =/= mit etwas rechnen,,,,,106646,1,,,,,,0d26868552e7ac29269ec535a72a5941,,0,3.431.642.389.297.480,16.877.607.345.581.000,53332,2022-10-05 13:10:33,90.76923076923077,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,75.0,11:52,0,,100.0,50.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106786,4,,,,,,f45186368fa337f839bd34448b922aa5,,1,6.601.808.571.815.490,4.512.562.036.514.280,53332,2022-10-05 13:22:26,90.38461538461539,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,19:26,0,,100.0,50.0,90.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,Inhalt größtenteils übernommen,-1,1. Teils sinnverändernd2. Zu wenig Unterschied,1. &quot;Etwa der Trainingsbeste Dominik Paris sowie Jocher als Zweitschnellster ließen ein oder mehrere Tore aus&comma; doch diese haben begrenzte Aussagekraft.&quot;,,,,,106740,3,,,,,,a960dbaf9b0e0aacf1f30cd4960b81e0,,1,7.041.844.177.246.090,5.166.524.410.247.800,53332,2022-10-05 13:41:53,89.61538461538461,Maskito v0.3.0_RAW
102,,,50.0,100.0,100.0,10:25,1,,100.0,50.0,90.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,1. Impliziter Fact-Check: Es klingt&comma; als hätte er die Aussage am Freitag getroffen - im Input wird aber angegeben&comma; dass sich die Zeitangabe nur auf das Veröffentlichkeistdatum der Sendung bezieht, &quot;Wir wollen uns nicht vom Leben in der Welt isolieren&comma; aber wir müssen darauf vorbereitet sein&quot;&comma; sagte Lawrow am Freitag in einem Ausschnitt einer Sendung von Journalist Wladimir Solowjow. ,,,,,106813,4,,,,,,0b359d455686332303d8c325b266a022,,0,63.072.749.376.297,4.110.985.207.557.670,79689,2022-10-05 19:08:03,89.61538461538461,Maskito v0.3.0b_RAW
102,,,80.0,100.0,100.0,10:33,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106749,3,,,,,,7d20e5538010d013ad756c0949c7f9cd,,0,23.081.182.718.276.900,15.143.991.947.174.000,79689,2022-10-05 19:18:37,96.15384615384616,Maskito v0.3.0_RAW
102,,,90.0,100.0,100.0,4:18,1,,100.0,80.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106722,2,,,,,,2f65401b1988cd8809642a75a8ee154b,,0,13.784.915.924.072.200,6.902.833.700.180.050,79689,2022-10-05 19:23:04,97.6923076923077,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,75.0,15:53,1,,100.0,70.0,70.0,100.0,100.0,,,80.0,50,100.0,,100.0,100.0,,-1,-1,(1) Impliziter Fact-Check: Es klingt&comma; als würde Stonehenge in Wales sein - im Input wird aber erläutert&comma; dass es vor Jahrhunderten in Wales gewesen sein könnte (2) Vollständigkeit von Informationen: Es wird ausgelassen&comma; dass der Archäologe für das University College London arbeitet,(1) Das steinzeitliche Monument Stonehenge in Wales könnte neuen Forschungen zufolge jahrhundertelang gestanden haben (2) &quot;Ich forsche seit 20 Jahren über Stonehenge und das ist wirklich das Aufregendste&comma; was wir jemals gefunden haben&quot;&comma; zitiert der &quot;Guardian&quot; Mike Parker Pearson&comma; den leitenden Archäologen der Studie,,,,,106656,1,,,,,,bc66cdcfa4e90cd97b901703835d4da6,,0,55.504.050.731.658.900,30.556.074.380.874.600,79689,2022-10-05 19:38:59,85.76923076923077,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,100.0,5:41,0,,100.0,60.0,100.0,100.0,75.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,(1) Vollständigkeit von Informationen,(1) . Brady ist der erfolgreichste Profi in der Geschichte der NFL und hat mehr Titel geholt als jede Mannschaft in der National Football League. -> Brady hat in der Geschichte der NFL mehr Titel gewonnen als jede Mannschaft in der National Football League,,,,,106814,4,,,,,,4a60efeb3b05ffbed1c3a32486f200e1,,0,3.789.692.425.727.840,2.639.401.865.005.490,79689,2022-10-05 19:45:04,92.6923076923077,Maskito v0.3.0b_RAW
102,,,80.0,100.0,100.0,1:26,0,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106734,3,,,,,,3642b28f1ec762e5c81f8f4a51359afe,,0,19.052.502.393.722.500,13.095.909.118.652.300,79689,2022-10-05 19:46:31,96.15384615384616,Maskito v0.3.0_RAW
102,,,30.0,100.0,100.0,2:50,0,,100.0,30.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106705,2,,,,,,1bade23c2a680c36bce74db0d5fd3018,,0,13.879.390.239.715.500,4.610.785.722.732.540,79689,2022-10-05 19:49:22,87.6923076923077,Maskito v0.3.0b_HYBRID
102,,,30.0,100.0,50.0,8:4,1,,100.0,30.0,90.0,100.0,100.0,,,90.0,75,90.0,,100.0,100.0,,-1,-1,(1) Ausdruck: Text ist an mehreren Stellen etwas holperig&comma; es klingt nicht total falsch aber trotzdem eher unpassend. (2) Impliziter Fact-Check/Zitation,(1) So könne jede Kanne bei genauer Betrachtung wie ein individuelles Wesen aussehen. -> Bei genauer Betrachtung könnte jede Kanne wie das individuelle Wesen aussehen. (2)&quot;Wir wollen in erster Linie&comma; dass die Leute Spaß haben. Die&comma; die mehr darin sehen wollen&comma; sehen mehr darin.&quot;  -> Die Leute wollen Spaß haben&comma; die&comma; die mehr darin sehen wollen&comma; sehen mehr darin.&quot; ,,,,,106678,1,,,,,,4ec09a5cfe24cbcd9f0ef1c79332b758,,1,22.932.260.036.468.500,11.397.202.968.597.400,79689,2022-10-06 08:32:01,81.15384615384616,Maskito v0.3.0_HYBRID
102,,,20.0,100.0,100.0,3:51,1,,100.0,20.0,60.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,Impliziter Fact-Check: ,Bundesgesundheitsminister Jens Spahn hat sich zurückhaltend zu einer noch weiteren Ausdehnung von Grenzkontrollen zum Schutz vor ansteckenderen Coronavirus-Varianten geäußert.  -> Bundesgesundheitsminister Jens Spahn hat eine noch weitere Ausdehnung der Grenzkontrollen zum Schutz vor ansteckenderen Coronavirus-Varianten zurückhaltend gefordert,,,,,106632,1,,,,,,56cee265d7e101db1973d70408553da8,,0,30.492.592.811.584.400,1.888.463.258.743.280,79689,2022-10-06 08:35:53,82.6923076923077,Maskito v0.3.0_HYBRID
102,,,20.0,100.0,100.0,3:31,1,,100.0,40.0,40.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,Impliziter Fact-Check/Grammatik: Aus einem Satz werden zwei Sätze gemacht&comma; die inhaltlich aber nicht der Aussage des Inputs entsprechen,Pezzaiuoli wechselt zum indischen Erstliga-Club Bengaluru FC und wollte deshalb seinen gültigen Vertrag in Frankfurt mit sofortiger Wirkung auflösen.  -> Pezzaiuoli wechselt zu dem indischen Erstliga-Club. Bengaluru&comma; FC wollte daher seinen gültigen Vertrag mit Frankfurt sofort auflösen,,,,,106704,2,,,,,,e60d50edc4d2b37e6e23b2176f6b0d9f,,0,2.063.421.392.440.790,10.134.274.244.308.400,79689,2022-10-06 08:39:37,81.92307692307692,Maskito v0.3.0b_HYBRID
102,,,80.0,100.0,75.0,21:14,1,,100.0,50.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. G&R &quot;spielt die britische Variante&quot;2. G&R &quot;verbunden&quot; fehlt3. Ausdruck,1.  spielt bei der britischen Variante B.1.1.7 des Coronavirus. 2. Die niedrigste ist mit einer Testpflicht spätestens 48 Stunden nach Einreise und einer zehntägigen Quarantänepflicht&comma; von der man sich nach fünf Tagen durch einen zweiten negativen Test befreien kann. 3. Das sogenannte Hochinzidenzgebiet für das afrikanische Namibia wurde dagegen aufgehoben,,,,,106803,4,,,,,,0ab666b551912084f19b01cd835a61f9,,0,7.762.810.921.669.000,5.061.433.124.542.230,50504,2022-10-06 12:16:28,90.38461538461539,Maskito v0.3.0b_RAW
102,,,60.0,100.0,0.0,6:14,1,,100.0,60.0,80.0,100.0,100.0,,,70.0,75,100.0,,100.0,100.0,,-1,-1,1. Ausdruck (best. Artikel fehlt tendenziell)2. Ausdruck3. Satzzeichen4. Satzzeichen5. G&R &quot;die&quot; fehlt&comma; wenn der Satz so bleiben würde. In vorliegender Form ändert er IFC&comma; IA deutlich im Vergleich zum IP. Daher auch Ausdruck,1. Kabelnetzbetreiberseite und Medienregulierer werden [...] klären 2. Entlassung der Sendelizenz 3. CGTN; Am Freitag 4. .&quot;&quot; 5. Die britische Medienaufsichtsbehörde Ofcom hatte vor einer Woche mangelnde Unabhängigkeit des Verbots von CGTN in Großbritannien begründet. ,,,,,106733,3,,,,,,13fa2d7a7a44c46183bbb2762ac5f526,,0,6.753.211.426.734.920,49.797.969.818.115.200,50504,2022-10-06 12:22:58,80.38461538461539,Maskito v0.3.0_RAW
102,,,100.0,100.0,100.0,0:43,1,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106672,1,,,,,,e63e48ad75c691352dc3f1c0ace4a9e5,,0,14.425.804.853.439.300,734.904.408.454.895,50504,2022-10-06 12:23:51,95.38461538461539,Maskito v0.3.0_HYBRID
102,,,90.0,100.0,100.0,1:26,1,,100.0,40.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. G&R,1. Die Daten wird von der Behörde,,,,,106697,2,,,,,,6ab66010b87bbcb17b33d6464b1f3f93,,0,3.252.872.824.668.880,1.634.713.912.010.190,50504,2022-10-06 12:25:18,93.07692307692308,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,50.0,3:34,0,,100.0,50.0,80.0,100.0,100.0,,,60.0,75,100.0,,100.0,100.0,,-1,-1,1. Satzstellung und zwei falsche Kommata2. Ausdruck&comma; G&R3. Ausdruck&comma; IFC&comma; IA > begleiten > verfolgen,1.  Patrick Schmidtke&comma; im Gespräch mit der Deutschen Presse-Agentur&comma; sagte&comma; 2. Einige afrikanische Regionen haben ganze Dörfer auf Geld für die im Ausland Arbeitenden angewiesen. 3. as freiwillige Rückkehren von Asylsuchenden in ihre Herkunftsländer besser verfolgen.  ,,,,,106759,3,,,,,,9c009b1bfdce419a92f30afd6617636c,,0,5.914.892.268.180.840,40.431.479.692.459.100,50504,2022-10-06 12:28:55,83.46153846153847,Maskito v0.3.0_RAW
102,,,80.0,100.0,100.0,12:3,0,,100.0,50.0,90.0,100.0,100.0,,,70.0,100,100.0,,100.0,100.0,,-1,-1,1. Komma fehlt (2x im Text bei derselben Formulierung)2. Zeichensetzung,1. gearbeitet&quot; erklärte Gross. 2.  zugezogen; ,,,,,106801,4,,,,,,1796e7d7033b6fd3788435564c98d5e5,,0,6.049.129.033.088.680,4.042.049.217.224.120,50504,2022-10-06 13:25:53,91.53846153846153,Maskito v0.3.0b_RAW
102,,,80.0,100.0,75.0,3:30,0,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck2. Zeichensetzung,1. Denn: &quot; 2. .&quot;&quot;,,,,,106649,1,,,,,,314a30cc33b83f8ea635bba32266ec36,,0,14.146.788.597.106.900,628.403.639.793.396,50504,2022-10-06 13:29:25,91.15384615384616,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,75.0,2:49,0,,100.0,40.0,90.0,100.0,100.0,,,70.0,100,100.0,,100.0,100.0,,-1,-1,1. Zeichensetzung2. Zeichensetzung3. Ausdruck (zum ersten mal kommt sowas ohne nachfolgendes Zitat vor)4. Präposition,1.  CGTN; Am Freitag 2.  klären.&quot;&quot; 3.  Das heißt: 4. auf dem Freitag einstellte. ,,,,,106683,2,,,,,,d684f43a5d0d888d7041a0e0ef8322ba,,0,3.727.819.633.483.880,21.808.444.023.132.300,50504,2022-10-06 13:32:19,88.84615384615384,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,75.0,1:39,0,,100.0,40.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck2. G&R  &quot;bis&quot; fehlt,1. Denn: &quot; 2. Sie dauert vor Ostern. ,,,,,106655,1,,,,,,c6ea3cfaf0ab2db7b34e7c173244d72c,,0,14.665.361.404.418.900,54.327.003.955.841.000,50504,2022-10-06 13:34:00,89.61538461538461,Maskito v0.3.0_HYBRID
102,,,50.0,100.0,50.0,4:37,0,,100.0,50.0,90.0,100.0,75.0,,,60.0,100,100.0,,,100.0,,-1,-1,1. G&R&comma; Plural&comma; Genus2. Ausdruck Demonstrativpronomen3. G&R 4. G&R &quot;Als nächstes&quot; fehlt,1. das etwa 2000 Jahre alte Kulturdenkmäler 2. Palmyra in dieser zentralsyrischen Wüste 3. Die Unesco nannte dies einen &quot;Verbrechen gegen die Zivilisation&quot;. 4. An das römische Amphitheater&comma; das der IS auch teilweise zerstörte&comma; will sich Salih machen. ,,,,,106745,3,,,,,,0638d37e4a915640aea9820db87e66cb,,0,7.856.710.052.490.230,5.506.103.992.462.150,50504,2022-10-06 13:38:38,81.25,Maskito v0.3.0_RAW
