comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,100,100,0:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98360,3,,,,,,346,,,,,79689,2022-07-24 12:58:07
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98161,4,,,,,,147,,,,,79689,2022-07-24 12:58:24
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98074,5,,,,,,60,,,,,79689,2022-07-24 12:58:39
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98169,4,,,,,,155,,,,,79689,2022-07-24 12:59:02
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98128,6,,,,,,114,,,,,79689,2022-07-24 12:59:20
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98195,1,,,,,,181,,,,,79689,2022-07-24 12:59:42
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98028,5,,,,,,14,,,,,79689,2022-07-24 13:00:16
-1,-1,100,100,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98295,2,,,,,,281,,,,,79689,2022-07-24 13:00:38
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98346,3,,,,,,332,,,,,79689,2022-07-24 13:00:56
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98048,5,,,,,,34,,,,,79689,2022-07-24 13:01:14
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98120,6,,,,,,106,,,,,79689,2022-07-24 13:01:33
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98343,3,,,,,,329,,,,,79689,2022-07-24 13:01:56
-1,-1,100,100,0:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98210,1,,,,,,196,,,,,79689,2022-07-24 13:02:29
-1,-1,100,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98267,2,,,,,,253,,,,,79689,2022-07-24 13:03:00
-1,-1,100,100,0:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98142,4,,,,,,128,,,,,79689,2022-07-24 13:03:13
-1,-1,100,100,0:43,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98259,2,,,,,,245,,,,,79689,2022-07-24 13:03:57
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98181,4,,,,,,167,,,,,79689,2022-07-24 13:04:17
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98112,6,,,,,,98,,,,,79689,2022-07-24 13:04:37
-1,-1,100,100,19:59,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98139,4,,,,,,125,,,,,50504,2022-07-24 14:06:03
-1,-1,100,100,0:40,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98343,3,,,,,,329,,,,,50504,2022-07-24 14:06:45
Direkte Ansprache und Grußformel im OP,-1,100,50,0:57,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98118,6,,,,,,104,,,,,50504,2022-07-24 14:07:43
-1,-1,100,100,0:35,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98235,1,,,,,,221,,,,,50504,2022-07-24 14:08:19
im OP: Viel Energie für Steinbock,-1,100,75,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98150,4,,,,,,136,,,,,50504,2022-07-24 14:08:44
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98290,2,,,,,,276,,,,,50504,2022-07-24 14:09:19
-1,-1,100,100,1:25,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98017,5,,,,,,3,,,,,50504,2022-07-24 14:10:45
-1,-1,100,75,0:22,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98340,3,,,,,,326,,,,,50504,2022-07-24 14:11:09
-1,-1,100,75,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98094,6,,,,,,80,,,,,50504,2022-07-24 14:11:31
-1,-1,75,75,0:40,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98312,2,,,,,,298,,,,,50504,2022-07-24 14:12:12
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98164,4,,,,,,150,,,,,50504,2022-07-24 14:12:29
-1,-1,100,100,4:9,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98370,3,,,,,,356,,,,,50504,2022-07-24 14:16:40
-1,-1,100,100,0:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98022,5,,,,,,8,,,,,50504,2022-07-24 14:16:53
-1,-1,100,75,0:27,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98248,1,,,,,,234,,,,,50504,2022-07-24 14:17:22
-1,-1,75,100,0:21,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98247,1,,,,,,233,,,,,50504,2022-07-24 14:17:44
direkte Anrede im OP,-1,100,75,0:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98128,6,,,,,,114,,,,,50504,2022-07-24 14:18:33
-1,-1,100,100,0:13,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98148,4,,,,,,134,,,,,50504,2022-07-24 14:18:47
Sternzeichen im OP,-1,100,75,0:26,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98063,5,,,,,,49,,,,,50504,2022-07-24 14:19:14
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98270,2,,,,,,256,,,,,50504,2022-07-24 14:19:39
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98363,3,,,,,,349,,,,,50504,2022-07-24 14:19:57
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98179,4,,,,,,165,,,,,50504,2022-07-24 14:20:16
-1,-1,100,100,2:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98027,5,,,,,,13,,,,,50504,2022-07-24 14:22:40
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98244,1,,,,,,230,,,,,50504,2022-07-24 14:22:58
-1,-1,100,100,1:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98100,6,,,,,,86,,,,,50504,2022-07-24 14:24:15
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98368,3,,,,,,354,,,,,50504,2022-07-24 14:24:39
-1,-1,100,100,0:47,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98273,2,,,,,,259,,,,,50504,2022-07-24 14:25:27
-1,-1,100,100,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98146,4,,,,,,132,,,,,50504,2022-07-24 14:25:55
-1,-1,100,100,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98047,5,,,,,,33,,,,,50504,2022-07-24 14:26:24
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98212,1,,,,,,198,,,,,50504,2022-07-24 14:26:45
OP: Liebe und Lust,-1,100,75,0:55,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98087,6,,,,,,73,,,,,50504,2022-07-24 14:27:41
-1,-1,100,100,4:28,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98260,2,,,,,,246,,,,,50504,2022-07-24 14:32:11
-1,-1,100,75,0:23,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98317,3,,,,,,303,,,,,50504,2022-07-24 14:32:36
-1,-1,100,100,6:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98177,4,,,,,,163,,,,,50504,2022-07-24 14:39:12
Text wechwelt im OP zu Englisch,-1,100,75,5:26,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98080,6,,,,,,66,,,,,50504,2022-07-24 14:44:40
Kategorie im OP,-1,100,75,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98067,5,,,,,,53,,,,,50504,2022-07-24 14:45:13
-1,-1,100,50,7:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98280,2,,,,,,266,,,,,50504,2022-07-24 14:52:54
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98202,1,,,,,,188,,,,,50504,2022-07-24 14:53:15
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98359,3,,,,,,345,,,,,50504,2022-07-24 14:53:36
-1,-1,100,100,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98201,1,,,,,,187,,,,,50504,2022-07-24 14:54:04
Im OP: ob und Finanzen,-1,100,75,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98059,5,,,,,,45,,,,,50504,2022-07-24 14:54:41
-1,-1,100,75,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98371,3,,,,,,357,,,,,50504,2022-07-24 14:55:01
-1,-1,100,100,0:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98186,4,,,,,,172,,,,,50504,2022-07-24 14:55:13
-1,-1,75,50,1:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98102,6,,,,,,88,,,,,50504,2022-07-24 14:56:34
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98302,2,,,,,,288,,,,,50504,2022-07-24 14:56:54
-1,-1,100,100,0:13,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98246,1,,,,,,232,,,,,50504,2022-07-24 14:57:09
-1,-1,100,100,1:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98050,5,,,,,,36,,,,,50504,2022-07-24 14:58:43
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98155,4,,,,,,141,,,,,50504,2022-07-24 14:59:02
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98289,2,,,,,,275,,,,,50504,2022-07-24 14:59:27
OP: Fitness und Gesundheit für das Sternzeichen Wassermann,-1,100,75,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98109,6,,,,,,95,,,,,50504,2022-07-24 14:59:52
-1,-1,75,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98330,3,,,,,,316,,,,,50504,2022-07-24 15:00:22
-1,-1,-1,-1,0:1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98355,3,,,,,,341,,,,,50504,2022-07-24 15:00:25
-1,-1,100,100,9:5,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98057,5,,,,,,43,,,,,70828,2022-07-24 22:57:52
-1,-1,100,100,2:9,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98274,2,,,,,,260,,,,,70828,2022-07-24 23:00:01
-1,-1,100,100,3:28,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98373,3,,,,,,359,,,,,70828,2022-07-24 23:03:31
-1,-1,75,100,3:59,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98238,1,,,,,,224,,,,,70828,2022-07-24 23:07:31
-1,-1,100,100,6:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98079,6,,,,,,65,,,,,70828,2022-07-24 23:13:32
-1,-1,75,100,1:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98062,5,,,,,,48,,,,,70828,2022-07-24 23:14:51
-1,-1,100,100,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98158,4,,,,,,144,,,,,70828,2022-07-24 23:15:24
-1,-1,100,100,2:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98306,2,,,,,,292,,,,,70828,2022-07-24 23:17:25
-1,-1,100,75,2:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98131,6,,,,,,117,,,,,70828,2022-07-24 23:20:20
-1,-1,100,100,0:36,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98232,1,,,,,,218,,,,,70828,2022-07-24 23:20:58
-1,-1,100,100,0:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98358,3,,,,,,344,,,,,70828,2022-07-24 23:21:34
-1,-1,100,100,6:34,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98092,6,,,,,,78,,,,,70828,2022-07-24 23:28:09
-1,-1,100,100,3:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98295,2,,,,,,281,,,,,70828,2022-07-24 23:31:20
-1,-1,100,100,1:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98160,4,,,,,,146,,,,,70828,2022-07-24 23:33:08
-1,-1,100,100,2:56,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98027,5,,,,,,13,,,,,70828,2022-07-24 23:36:05
-1,-1,100,100,0:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98352,3,,,,,,338,,,,,70828,2022-07-24 23:36:44
-1,-1,100,100,2:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98248,1,,,,,,234,,,,,70828,2022-07-24 23:39:30
-1,-1,100,100,1:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98271,2,,,,,,257,,,,,70828,2022-07-24 23:41:10
-1,-1,100,100,1:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98334,3,,,,,,320,,,,,70828,2022-07-24 23:42:48
-1,-1,100,100,1:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98072,5,,,,,,58,,,,,70828,2022-07-24 23:44:12
-1,-1,100,100,2:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98234,1,,,,,,220,,,,,70828,2022-07-24 23:46:36
-1,-1,100,100,1:35,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98098,6,,,,,,84,,,,,70828,2022-07-24 23:48:12
-1,-1,100,75,0:56,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98180,4,,,,,,166,,,,,70828,2022-07-24 23:49:09
-1,-1,100,100,13:31,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98084,6,,,,,,70,,,,,53332,2022-07-25 09:41:09
-1,-1,100,100,2:45,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98250,1,,,,,,236,,,,,53332,2022-07-25 09:43:55
-1,-1,100,100,1:34,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98160,4,,,,,,146,,,,,53332,2022-07-25 09:45:30
-1,-1,100,100,2:22,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98298,2,,,,,,284,,,,,53332,2022-07-25 09:47:53
-1,-1,100,100,1:24,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98318,3,,,,,,304,,,,,53332,2022-07-25 09:49:19
-1,-1,100,100,3:46,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98063,5,,,,,,49,,,,,53332,2022-07-25 09:53:07
-1,-1,100,100,0:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98164,4,,,,,,150,,,,,53332,2022-07-25 09:53:51
-1,-1,100,100,1:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98209,1,,,,,,195,,,,,53332,2022-07-25 09:55:42
-1,-1,75,75,2:39,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98308,2,,,,,,294,,,,,53332,2022-07-25 09:58:22
-1,-1,100,75,1:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98070,5,,,,,,56,,,,,53332,2022-07-25 10:00:11
-1,-1,100,100,4:34,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98110,6,,,,,,96,,,,,53332,2022-07-25 10:04:46
-1,-1,100,100,3:4,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98352,3,,,,,,338,,,,,53332,2022-07-25 10:07:52
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98106,6,,,,,,92,,,,,53332,2022-07-25 10:08:26
-1,-1,100,100,2:47,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98297,2,,,,,,283,,,,,53332,2022-07-25 10:11:14
-1,-1,100,100,1:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98373,3,,,,,,359,,,,,53332,2022-07-25 10:12:27
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98181,4,,,,,,167,,,,,53332,2022-07-25 10:12:43
-1,-1,100,100,1:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98239,1,,,,,,225,,,,,53332,2022-07-25 10:14:15
-1,-1,100,100,3:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98018,5,,,,,,4,,,,,53332,2022-07-25 10:17:16
-1,-1,100,100,1:38,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98272,2,,,,,,258,,,,,53332,2022-07-25 10:18:55
-1,-1,100,100,1:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98052,5,,,,,,38,,,,,53332,2022-07-25 10:20:17
-1,-1,100,75,0:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98120,6,,,,,,106,,,,,53332,2022-07-25 10:21:09
-1,-1,100,100,2:43,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98148,4,,,,,,134,,,,,53332,2022-07-25 10:23:53
-1,-1,100,100,2:2,0,-1,-1,-1,-1,-1,-1,-1,50,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98218,1,,,,,,204,,,,,53332,2022-07-25 10:25:57
-1,-1,100,75,2:11,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98321,3,,,,,,307,,,,,53332,2022-07-25 10:28:09
-1,-1,100,100,4:52,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98096,6,,,,,,82,,,,,53332,2022-07-25 10:33:03
-1,-1,75,100,2:30,1,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98312,2,,,,,,298,,,,,70828,2022-07-25 10:50:27
-1,-1,100,100,1:7,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98016,5,,,,,,2,,,,,70828,2022-07-25 10:51:35
-1,-1,75,100,0:42,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98341,3,,,,,,327,,,,,70828,2022-07-25 10:52:18
-1,-1,100,100,1:49,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98243,1,,,,,,229,,,,,70828,2022-07-25 10:54:09
-1,-1,100,100,1:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98081,6,,,,,,67,,,,,70828,2022-07-25 10:55:30
-1,-1,100,100,3:0,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98186,4,,,,,,172,,,,,70828,2022-07-25 10:58:31
-1,-1,100,100,0:56,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98207,1,,,,,,193,,,,,70828,2022-07-25 10:59:28
-1,-1,100,100,6:11,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98366,3,,,,,,352,,,,,70828,2022-07-25 11:05:40
-1,-1,100,100,1:39,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98051,5,,,,,,37,,,,,70828,2022-07-25 11:07:20
-1,-1,100,100,2:53,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98292,2,,,,,,278,,,,,70828,2022-07-25 11:10:14
-1,-1,100,75,0:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,98086,6,,,,,,72,,,,,70828,2022-07-25 11:11:07
-1,-1,100,100,0:38,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98219,1,,,,,,205,,,,,79689,2022-07-25 11:11:47
-1,-1,100,100,0:47,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98370,3,,,,,,356,,,,,79689,2022-07-25 11:12:36
-1,-1,100,100,0:29,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98053,5,,,,,,39,,,,,79689,2022-07-25 11:13:06
